question,reference_answer,reference_context,conversation_history,metadata,agent_answer,correctness,correctness_reason,RAGAS Context Precision,RAGAS Faithfulness,RAGAS Answer Relevancy,RAGAS Context Recall
ما هي الفترة الزمنية التي يحظر فيها تشغيل الأحداث ليلاً في السعودية؟,يحظر تشغيل الأحداث أثناء فترة من الليل لا تقل عن اثنتي عشرة ساعة متتالية إلا في الحالات التي يحددها الوزير بقرار منه.,"Document 193: content: يحظر تشغيل الأحداث أثناء فترة من الليل لا تقل عن اثنتي عشرة ساعة متتالية إلا في الحالات التي يحددها الوزير بقرار منه.
باب: الباب العاشر: تشغيل الأحداث
فصل: None",[],"{'question_type': 'simple', 'seed_document_id': 193, 'topic': 'قانون العمل السعودي'}",يحظر تشغيل الأحداث في السعودية أثناء فترة من الليل لا تقل عن اثنتي عشرة ساعة متتالية. هذا القانون يمكن أن يتغير في بعض الحالات التي يحددها الوزير بقرار منه.,True,,0.9999999999,0.5,0.0,1.0
كيف يتم حساب متوسط الأجر للعامل الذي يتقاضى أجره على أساس القطعة أو الإنتاج؟,يعتمد متوسط الأجر الذي تقاضاه عن أيام عمله الفعلية في السنة الأخيرة من خدمته، لغرض حساب أي من الحقوق المقررة له بموجب هذا النظام.,"Document 114: content: 1. إذا كان أجر العامل محدداً على أساس القطعة أو الإنتاج يعتمد متوسط الأجر الذي تقاضاه عن أيام عمله الفعلية في السنة الأخيرة من خدمته، لغرض حساب أي من الحقوق المقررة له بموجب هذا النظام.
2. إذا كان الأجر كله مبالغ العمولات أو النسب المئوية من المبيعات أو ما شابه ذلك، مما تكون قابلة بطبيعتها للزيادة أو النقص، يحسب متوسط الأجر اليومي على أساس ما تقاضاه العامل عن أيام العمل الفعلية مقسوماً عليها.
باب: الباب السادس: شروط العمل وظروفه
فصل: الفصل الأول:الأجور",[],"{'question_type': 'simple', 'seed_document_id': 114, 'topic': 'قانون العمل السعودي'}",متوسط الأجر للعامل الذي يتقاضى أجره على أساس القطعة أو الإنتاج يحسب بناءً على متوسط الأجر الذي تقاضاه العامل عن أيام عمله الفعلية في السنة الأخيرة من خدمته. هذا المتوسط يستخدم لحساب أي من الحقوق المقررة له بموجب النظام.,True,,0.9999999999,1.0,0.9999999999999997,1.0
ما هي المسؤوليات المحددة التي يجب على صاحب العمل الالتزام بها تجاه العمال، مع مراعاة عدم المساس بكرامتهم ودينهم، وفقًا للأنظمة واللوائح المعمول بها؟,يجب على صاحب العمل الامتناع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم. كما يجب أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وأن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.,"Document 74: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على صاحب العمل ما يأتي:
1. أن يمتنع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم.
2. أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وله أن ينظم ممارسة هذا الحق بصورة لا تخل بسير العمل.
3. أن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 74, 'topic': 'قانون العمل السعودي'}",صاحب العمل ملزم بالامتناع عن تشغيل العامل سخرة، وعدم احتجاز أجر العامل أو جزء منه دون سند قضائي. يجب عليه أيضا معاملة العمال بالاحترام اللائق والامتناع عن أي قول أو فعل يمس كرامتهم ودينهم. بالإضافة إلى ذلك، يجب عليه توفير الوقت اللازم للعمال لممارسة حقوقهم المنصوص عليها في النظام دون تنزيل من الأجور لقاء هذا الوقت.,False,The agent's answer is missing the part about facilitating the tasks of officials from relevant authorities related to the application of the system's provisions.,0.9999999999,1.0,0.6585282740529467,1.0
ما هي الخطوات المحددة التي يجب أن يتبعها صاحب العمل قبل توقيع أي عقوبة تأديبية على العامل، خاصة في الحالات التي تتطلب استجواباً كتابياً وليس شفهياً؟,لا يجوز توقيع جزاء تأديبي على العامل إلا بعد إبلاغه كتابة بما نسب إليه واستجوابه وتحقيق دفاعه وإثبات ذلك في محضر يودع في ملفه الخاص.,"Document 85: content: لا يجوز توقيع جزاء تأديبي على العامل إلا بعد إبلاغه كتابة بما نسب إليه واستجوابه وتحقيق دفاعه وإثبات ذلك في محضر يودع في ملفه الخاص. ويجوز أن يكون الاستجواب شفاهة في المخالفات البسيطة التي لا يتعدى الجزاء المفروض على مرتكبها الإنذار أو الغرامة باقتطاع ما لا يزيد على أجر يوم واحد، على أن يثبت ذلك في المحضر.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 85, 'topic': 'قانون العمل السعودي'}",قبل توقيع أي عقوبة تأديبية على العامل، يجب على صاحب العمل أولاً إبلاغ العامل كتابياً بالمخالفة المنسوبة إليه. ثم يجب استجواب العامل والسماح له بالدفاع عن نفسه. يجب توثيق هذه العملية في محضر يتم إيداعه في ملف العامل الخاص.,True,,0.9999999999,1.0,0.8520661113399042,1.0
ما هي المدة الزمنية التي يجب أن تمر بعد إبلاغ العامل بالجزاء عن مخالفة سابقة حتى لا يتم تشديد العقوبة في حال تكرار المخالفة، مع الأخذ في الاعتبار أن الإبلاغ يتم بشكل رسمي؟,يجب أن ينقضي على المخالفة السابقة مائة وثمانون يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.,"Document 82: content: لا يجوز تشديد الجزاء في حالة تكرار المخالفة إذا كان قد انقضى على المخالفة السابقة مائة وثمانون يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 82, 'topic': 'قانون العمل السعودي'}",المدة الزمنية التي يجب أن تمر بعد إبلاغ العامل بالجزاء عن مخالفة سابقة حتى لا يتم تشديد العقوبة في حال تكرار المخالفة هي مائة وثمانون يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.,True,,0.9999999999,1.0,0.8553198824344146,1.0
ما هي المهلة الزمنية المحددة لتقديم تظلم من قبل العامل أو صاحب العمل في حالة اقتطاع جزء من أجر العامل بسبب إتلافه لمنتجات أو آلات، مع الأخذ في الاعتبار أن التظلم يجب أن يتم خلال فترة زمنية معينة تبدأ من تاريخ اكتشاف الواقعة أو إبلاغ العامل بها؟,يكون تظلم أي من الطرفين خلال خمسة عشر يوم عمل، وإلا سقط الحق فيه.,"Document 109: content: 1. إذا تسبب عامل في فقد أو إتلاف أو تدمير آلات أو منتجات يملكها صاحب العمل أو هي في عهدته وكان ذلك ناشئاً عن خطأ العامل أو مخالفته تعليمات صاحب العمل ولم يكن نتيجة لخطأ الغير أو ناشئاً عن قوة قاهرة، فلصاحب العمل أن يقتطع من أجر العامل المبلغ اللازم للإصلاح أو لإعادة الوضع إلى ما كان عليه على ألا يزيد ما يقتطع لهذا الغرض على أجر خمسة أيام في كل شهر، ولصاحب العمل الحق في التظلم عند الاقتضاء، وذلك بطلب ما هو أكثر من ذلك إذا كان للعامل مال آخر يمكن الاستيفاء منه. وللعامل أن يتظلم مما نسب إليه أو من تقدير صاحب العمل للتعويض أمام المحكمة العمالية فإذا حكمت بعدم أحقية صاحب العمل في الرجوع على العامل بما اقتطعه منه أو حكمت بأقل منه وجب على صاحب العمل أن يرد إلى العامل ما اقتطع منه دون وجه حق خلال سبعة أيام من تاريخ صدور الحكم.
2. يكون تظلم أي من الطرفين خلال خمسة عشر يوم عمل، وإلا سقط الحق فيه ويبدأ موعد التظلم بالنسبة إلى صاحب العمل من تاريخ اكتشاف الواقعة وبالنسبة إلى العامل من تاريخ إبلاغ صاحب العمل له بذلك.
باب: الباب السادس: شروط العمل وظروفه
فصل: الفصل الأول:الأجور",[],"{'question_type': 'complex', 'seed_document_id': 109, 'topic': 'قانون العمل السعودي'}",المهلة الزمنية المحددة لتقديم تظلم من قبل العامل أو صاحب العمل في حالة اقتطاع جزء من أجر العامل بسبب إتلافه لمنتجات أو آلات هي خمسة عشر يوم عمل. تبدأ المهلة بالنسبة إلى صاحب العمل من تاريخ اكتشاف الواقعة وبالنسبة إلى العامل من تاريخ إبلاغ صاحب العمل له بذلك.,True,,0.9999999999,1.0,0.9177229531322902,1.0
تحت أي ظروف يستحق البحار أجره إذا تعرضت السفينة لحادث مثل الأسر أو الغرق، وما هو اليوم المحدد الذي يتوقف فيه استحقاق الأجر؟,يستحق البحار أجره إذا أسرت السفينة، أو غرقت أو أصبحت غير صالحة للملاحة، وذلك حتى يوم وقوع الحادث.,"Document 208: content: يستحق البحار أجره إذا أسرت السفينة، أو غرقت أو أصبحت غير صالحة للملاحة، وذلك حتى يوم وقوع الحادث.
باب: الباب الحادي عشر: عقد العمل البحري
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 208, 'topic': 'عقد العمل البحري'}",البحار يستحق أجره إذا أسرت السفينة، أو غرقت أو أصبحت غير صالحة للملاحة. ويستمر استحقاق الأجر حتى يوم وقوع الحادث.,True,,0.8333333332916666,1.0,0.6241145173777813,1.0
في حالة تعرض العامل لإصابة عمل أدت إلى عجز مؤقت عن العمل، ما هي حقوقه المالية المحددة وفقاً للأنظمة السعودية، وهل يحق لصاحب العمل استرداد أي من المبالغ التي دفعها للعامل خلال فترة العلاج؟,للمصاب الحق في معونة مالية تعادل أجره كاملاً لمدة ستين يوماً ثم يستحق مقابلاً مالياً يعادل (75%) من أجره طوال المدة التي يستغرقها علاجه.,"Document 164: content: للمصاب - في حالة عجزه المؤقت عن العمل الناتج من إصابة عمل - الحق في معونة مالية تعادل أجره كاملاً لمدة ستين يوماً ثم يستحق مقابلاً مالياً يعادل
(75%) من أجره طوال المدة التي يستغرقها علاجه. فإذا بلغت مدة العلاج سنة أو تقرر طبياً عدم احتمال شفائه وحالته الصحية لا تمكنه من العمل، عدت
الإصابة عجزاً كلياً، وينهى العقد ويعوض عن الإصابة. ولا يكون لصاحب العمل حق في استرداد ما دفعه إلى المصاب خلال تلك السنة.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الثالث: إصابات العمل",[],"{'question_type': 'complex', 'seed_document_id': 164, 'topic': 'السلامة والصحة المهنية'}",في حالة تعرض العامل لإصابة عمل أدت إلى عجز مؤقت عن العمل، يحق له الحصول على معونة مالية تعادل أجره كاملاً لمدة ستين يوماً، ثم يستحق مقابلاً مالياً يعادل 75% من أجره طوال المدة التي يستغرقها علاجه. إذا بلغت مدة العلاج سنة أو أكثر، يعتبر العامل معاقاً بشكل كامل ويتم إنهاء العقد وتعويضه عن الإصابة. ولا يحق لصاحب العمل استرداد أي من المبالغ التي دفعها للعامل خلال فترة العلاج.,True,,0.49999999995,1.0,0.6449964941976633,1.0
وفقًا للباب الحادي عشر: عقد العمل البحري، من هم الأفراد الذين يتعين عليهم الالتزام بتوجيهات ربان السفينة وما هي الشروط أو الاستثناءات إن وجدت؟,يخضع جميع من يعمل على ظهر السفينة لسلطة ربانها وأوامره.,"Document 200: content: يخضع جميع من يعمل على ظهر السفينة لسلطة ربانها وأوامره.
باب: الباب الحادي عشر: عقد العمل البحري
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 200, 'topic': 'عقد العمل البحري'}",جميع الأفراد الذين يعملون على ظهر السفينة يتعين عليهم الالتزام بتوجيهات ربان السفينة. القانون لا يذكر أي استثناءات خاصة بهذا الالتزام. يجب على العاملين اتباع القواعد والشروط المعلنة في السفينة والتي تتضمن التزامات البحارة وواجباتهم وقواعد تنظيم العمل على ظهر السفينة.,True,,0.3333333333,1.0,0.5661597972893363,1.0
ما هي الفترة الزمنية المحددة التي يُسمح فيها للعامل بتقديم اعتراض رسمي على قرار الجزاء، مع الأخذ بعين الاعتبار استثناء أيام العطل الرسمية من هذه الفترة؟,للعامل حق الاعتراض على القرار الخاص بتوقيع الجزاء عليه خلال خمسة عشر يوماً - عدا أيام العطل الرسمية - من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه.,"Document 86: content: يجب أن يبلغ العامل بقرار توقيع الجزاء عليه كتابة، فإذا امتنع عن الاستلام أو كان غائباً فيرسل البلاغ بكتاب مسجل على عنوانه المبين في ملفه، وللعامل حق الاعتراض على القرار الخاص بتوقيع الجزاء عليه خلال خمسة عشر يوماً - عدا أيام العطل الرسمية - من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه، ويقدم الاعتراض إلى هيئة تسوية الخلافات العمالية، ويجب عليها أن تصدر قرارها خلال ثلاثين يوماً من تاريخ تسجيل الاعتراض لديها.
---
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 86, 'topic': 'قانون العمل السعودي'}",العامل لديه حق الاعتراض على القرار الخاص بتوقيع الجزاء عليه خلال خمسة عشر يوماً، مع استثناء أيام العطل الرسمية، من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه.,True,,0.9999999999,1.0,0.677492947400042,1.0
ما هي الشروط التي يجب توفرها لقبول دعوى عمالية تتعلق بحقوق منتهية بعد مرور اثني عشر شهراً من انتهاء علاقة العمل، وهل هناك استثناءات تسمح بقبول الدعوى بعد هذه المدة؟,لا تقبل أمام المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في هذا النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهراً من تاريخ انتهاء علاقة العمل، ما لم يقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق.,"Document 269: content: أ- لا تقبل أمام المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في هذا النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهراً من تاريخ انتهاء علاقة العمل، ما لم يقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق.
ب- تنظر الدعاوى العمالية على وجه الاستعجال.
باب: الباب الخامس عشر:العقوبات
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 269, 'topic': 'قانون العمل السعودي'}",لا تقبل المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهراً من تاريخ انتهاء علاقة العمل. ولكن هناك استثناءات في حال قدم المدعي عذراً تقبله المحكمة، أو إذا صدر من المدعى عليه إقرار بالحق.,True,,0.9999999999,1.0,0.5810144640162979,1.0
ما هي الفترة الزمنية القصوى المسموح بها لتقديم التقرير السنوي لتفتيش العمل في المملكة العربية السعودية، مع الأخذ بعين الاعتبار أن التقرير يجب أن يتضمن تفاصيل حول الرقابة على تنفيذ أحكام نظام العمل؟,مدة لا تتجاوز مائة وثمانين يوماً من نهاية العام.,"Document 239: content: يقدم وكيل الوزارة للشؤون العمالية تقريراً سنوياً شاملاً عن تفتيش العمل في المملكة، وذلك خلال مدة لا تتجاوز مائة وثمانين يوماً من نهاية العام، يتناول كل ما يتعلق برقابة الوزارة على تنفيذ أحكام نظام العمل.
ويشمل التقرير على الأخص ما يأتي:
1. بياناً بالأحكام المنظمة للتفتيش.
2. بياناً بالموظفين المختصين بالتفتيش.
3. إحصاءات بالمنشآت الخاضعة للتفتيش وعدد العمال فيها.
4. إحصاءات عن زيارات المفتشين وجولاتهم.
5. إحصاءات عن المخالفات التي وقعت، والجزاءات التي حكم بها.
6. إحصاءات عن إصابات العمل.
7. إحصاءات عن أمراض المهن.
باب: الباب الثالث عشر: تفتيش العمل
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 239, 'topic': 'تفتيش العمل'}",الفترة الزمنية القصوى المسموح بها لتقديم التقرير السنوي لتفتيش العمل في المملكة العربية السعودية هي مائة وثمانين يوماً من نهاية العام. يجب أن يتضمن التقرير تفاصيل حول الرقابة على تنفيذ أحكام نظام العمل.,True,,0.9999999999,1.0,0.9117065537868752,1.0
ما هي الالتزامات المحددة التي يجب على صاحب العمل الالتزام بها تجاه العامل الذي تعرض لإصابة عمل أو مرض مهني، خاصة فيما يتعلق بتكاليف العلاج والإقامة في المستشفى؟,يلتزم صاحب العمل بعلاج العامل المصاب ويتحمل جميع النفقات اللازمة لذلك، بما في ذلك الإقامة في المستشفى، والفحوص والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج.,"Document 160: content: إذا أصيب العامل بإصابة عمل، أو بمرض مهني، فإن صاحب العمل يلتزم بعلاجه، ويتحمل جميع النفقات اللازمة لذلك، بطريقة مباشرة أو غير مباشرة، بما
فيها الإقامة في المستشفى، والفحوص والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الثالث: إصابات العمل",[],"{'question_type': 'complex', 'seed_document_id': 160, 'topic': 'السلامة والصحة المهنية'}",صاحب العمل ملزم بتوفير العلاج للعامل الذي تعرض لإصابة عمل أو مرض مهني، ويتحمل جميع النفقات المتعلقة بذلك، سواء كانت مباشرة أو غير مباشرة. هذا يشمل الإقامة في المستشفى، الفحوص والتحاليل الطبية، الأشعة، الأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج. إذا أصيب العامل بإصابة تقلل من قدراته ولكن لا تمنعه من العمل، يجب على صاحب العمل توظيفه في عمل مناسب بالأجر المحدد لهذا العمل.,True,,0.9999999999,1.0,0.6568587982657298,1.0
في حالة دراسة الباب الرابع عشر من النظام، كيف يتم التعامل مع الخلافات العمالية في ظل إلغاء هذا الباب؟,الباب الرابع عشر يتعلق بهيئات تسوية الخلافات العمالية ولكنه ملغى.,"Document 244: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 245: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 247: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 251: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None",[],"{'question_type': 'distracting element', 'seed_document_id': 259, 'distracting_context': 'content: \nباب: الباب الخامس: علاقات العمل\nفصل: الفصل الرابع: مكافأة نهاية الخدمة', 'topic': 'تسوية الخلافات العمالية'}",أعتذر، لكن النص المقدم لا يحتوي على معلومات كافية حول كيفية التعامل مع الخلافات العمالية في ظل إلغاء الباب الرابع عشر من النظام. يرجى تقديم مزيد من التفاصيل أو السياق للإجابة بشكل أكثر دقة.,False,"The agent stated that there is not enough information to answer the question, but should have mentioned that the fourteenth chapter, which deals with labor dispute resolution bodies, has been canceled.",0.9999999999,0.2,0.0,0.0
ما هي الاحتياطات الإضافية التي يجب على صاحب العمل اتخاذها للوقاية من الحريق في مكان العمل، خاصة إذا كان هناك عمال يعانون من إعاقات جسدية؟,على صاحب العمل أن يتخذ الاحتياطات اللازمة للوقاية من الحريق، وتهيئة الوسائل الفنية لمكافحته، بما في ذلك تأمين منافذ للنجاة، وجعلها صالحة للاستعمال في أي وقت، وأن يعلق في مكان ظاهر من أماكن العمل تعليمات مفصلة بشأن وسائل منع الحريق.,"Document 149: content: على صاحب العمل أن يتخذ الاحتياطات اللازمة للوقاية من الحريق، وتهيئة الوسائل الفنية لمكافحته، بما في ذلك تأمين منافذ للنجاة، وجعلها صالحة
للاستعمال في أي وقت، وأن يعلق في مكان ظاهر من أماكن العمل تعليمات مفصلة بشأن وسائل منع الحريق.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الأول:الوقاية من مخاطر العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 149, 'distracting_context': 'content: لا ينقضي عقد العمل بوفاة صاحب العمل، ما لم تكن شخصيته قد روعيت في إبرام العقد ولكنه ينتهي بوفاة العامل أو بعجزه عن أداء عمله، وذلك بموجب شهادة طبية معتمدة من الجهات الصحية المخولة أو من الطبيب المخول الذي يعينه صاحب العمل.\nباب: الباب الخامس: علاقات العمل\nفصل: الفصل الثالث: انتهاء عقد العمل', 'topic': 'السلامة والصحة المهنية'}",القانون السعودي للعمل لا يحدد تفاصيل خاصة بالاحتياطات الإضافية للعمال ذوي الإعاقات الجسدية في حالة الحريق. ولكن، يجب على صاحب العمل توفير منافذ للنجاة صالحة للاستعمال في أي وقت وتعليق تعليمات مفصلة بشأن وسائل منع الحريق. يمكن أن يشمل ذلك تأكيد أن المنافذ والممرات متاحة وسهلة الوصول للأشخاص ذوي الإعاقات.,True,,0.9999999999,0.3333333333333333,0.0,1.0
ما هي الواجبات التي يجب على صاحب العمل الالتزام بها تجاه العمال وفقاً للنظام المذكور، مع الأخذ في الاعتبار اللوائح التنفيذية التي يصدرها الوزير خلال مائة وثمانين يوماً من تاريخ العمل بهذا النظام؟,يجب على صاحب العمل الامتناع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم. كما يجب أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في النظام دون تنزيل من الأجور لقاء هذا الوقت، وأن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام النظام.,"Document 74: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على صاحب العمل ما يأتي:
1. أن يمتنع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم.
2. أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وله أن ينظم ممارسة هذا الحق بصورة لا تخل بسير العمل.
3. أن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 74, 'distracting_context': 'content: يصدر الوزير القرارات واللوائح اللازمة لتنفيذ أحكام هذا النظام خلال مائة وثمانين يوماً من تاريخ العمل بهذا النظام، وتنشر اللوائح التنفيذية في الجريدة الرسمية.\nباب: الباب السادس عشر:أحكام ختامية\nفصل: None', 'topic': 'قانون العمل السعودي'}",وفقاً للنظام المذكور، يجب على صاحب العمل الامتناع عن تشغيل العامل سخرة، وعدم احتجاز أجر العامل دون سند قضائي، ومعاملة العمال بالاحترام اللائق. يجب أيضاً أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور، وأن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.,True,,0.49999999995,1.0,0.6504961332674358,1.0
ما هي الواجبات التي يجب على العامل الالتزام بها تجاه صاحب العمل وفقاً للنظام المذكور، مع مراعاة أن النظام يحتوي على باب خاص بتسوية الخلافات العمالية؟,يجب على العامل إنجاز العمل وفقاً لأصول المهنة وتعليمات صاحب العمل، العناية بالآلات والأدوات، الالتزام بحسن السلوك والأخلاق، تقديم العون في حالات الكوارث، الخضوع للفحوص الطبية المطلوبة، وحفظ الأسرار الفنية والتجارية والصناعية.,"Document 79: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على العامل:
1. أن ينجز العمل وفقاً لأصول المهنة ووفق تعليمات صاحب العمل، إذا لم يكن في هذه التعليمات ما يخالف العقد أو النظام أو الآداب العامة، ولم يكن في تنفيذها ما يعرض للخطر.
2. أن يعتني عناية كافية بالآلات والأدوات والمهمات والخامات المملوكة لصاحب العمل الموضوعة تحت تصرفه، أو التي تكون في عهدته، وأن يعيد إلى صاحب العمل المواد غير المستهلكة.
3. أن يلتزم حسن السلوك والأخلاق أثناء العمل.
4. أن يقدم كل عون ومساعدة دون أن يشترط لذلك أجراً إضافياً في حالات الكوارث والأخطار التي تهدد سلامة مكان العمل أو الأشخاص العاملين فيه.
5. أن يخضع - وفقاً لطلب صاحب العمل - للفحوص الطبية التي يرغب في إجرائها عليه قبل الالتحاق بالعمل أو أثناءه، للتحقق من خلوه من الأمراض المهنية أو السارية.
6. أن يحفظ الأسرار الفنية والتجارية والصناعية للمواد التي ينتجها، أو التي أسهم في إنتاجها بصورة مباشرة أو غير مباشرة، وجميع الأسرار المهنية المتعلقة بالعمل أو المنشأة التي من شأن إفشائها الإضرار بمصلحة صاحب العمل.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 79, 'distracting_context': 'content: (ملغــــــاة)\nباب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية\nفصل: None', 'topic': 'قانون العمل السعودي'}",وفقاً للنظام المذكور، يجب على العامل الالتزام بالواجبات التالية تجاه صاحب العمل: أن ينجز العمل وفقاً لأصول المهنة وتعليمات صاحب العمل، أن يعتني بالآلات والأدوات والمهمات والخامات المملوكة لصاحب العمل، أن يلتزم حسن السلوك والأخلاق أثناء العمل، أن يقدم كل عون ومساعدة في حالات الكوارث والأخطار، أن يخضع للفحوص الطبية التي يرغب صاحب العمل في إجرائها، وأن يحفظ الأسرار الفنية والتجارية والصناعية للمواد التي ينتجها أو يساهم في إنتاجها.,True,,0.3333333333,1.0,0.8488882533129455,1.0
