question,reference_answer,reference_context,conversation_history,metadata,agent_answer,correctness,correctness_reason,RAGAS Context Precision,RAGAS Faithfulness,RAGAS Answer Relevancy,RAGAS Context Recall
ما هي الفترة الزمنية التي يحظر فيها تشغيل الأحداث ليلاً في السعودية؟,يحظر تشغيل الأحداث أثناء فترة من الليل لا تقل عن اثنتي عشرة ساعة متتالية إلا في الحالات التي يحددها الوزير بقرار منه.,"Document 193: content: يحظر تشغيل الأحداث أثناء فترة من الليل لا تقل عن اثنتي عشرة ساعة متتالية إلا في الحالات التي يحددها الوزير بقرار منه.
باب: الباب العاشر: تشغيل الأحداث
فصل: None",[],"{'question_type': 'simple', 'seed_document_id': 193, 'topic': 'قانون العمل السعودي'}",حظر تشغيل الأحداث ليلاً في السعودية لا تقل عن اثنتي عشرة ساعة متتالية. يحدد الوزير بقرار منه الحالات التي تقدر بنفس المدة.,True,,0.9999999999,0.5,0.8608321817702288,1.0
كيف يتم حساب متوسط الأجر للعامل الذي يتقاضى أجره على أساس القطعة أو الإنتاج؟,يعتمد متوسط الأجر الذي تقاضاه عن أيام عمله الفعلية في السنة الأخيرة من خدمته، لغرض حساب أي من الحقوق المقررة له بموجب هذا النظام.,"Document 114: content: 1. إذا كان أجر العامل محدداً على أساس القطعة أو الإنتاج يعتمد متوسط الأجر الذي تقاضاه عن أيام عمله الفعلية في السنة الأخيرة من خدمته، لغرض حساب أي من الحقوق المقررة له بموجب هذا النظام.
2. إذا كان الأجر كله مبالغ العمولات أو النسب المئوية من المبيعات أو ما شابه ذلك، مما تكون قابلة بطبيعتها للزيادة أو النقص، يحسب متوسط الأجر اليومي على أساس ما تقاضاه العامل عن أيام العمل الفعلية مقسوماً عليها.
باب: الباب السادس: شروط العمل وظروفه
فصل: الفصل الأول:الأجور",[],"{'question_type': 'simple', 'seed_document_id': 114, 'topic': 'قانون العمل السعودي'}",يتم حساب متوسط الأجر للعامل الذي يتقاضى أجره على أساس القطعة أو الإنتاج، من خلال إضافة جميع الأجور التي تقاضاها في السنة الأخيرة من خدمته، وبالتالي يتم تحديد متوسط الأجر اليومي.,False,"The agent's answer focuses on adding all wages received in the last year to determine the average daily wage, while the reference answer emphasizes the average wage for actual working days in the last year for calculating entitlements.",0.9999999999,0.0,0.999981008865455,1.0
ما هي المسؤوليات المحددة التي يجب على صاحب العمل الالتزام بها تجاه العمال، مع مراعاة عدم المساس بكرامتهم ودينهم، وفقًا للأنظمة واللوائح المعمول بها؟,يجب على صاحب العمل الامتناع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم. كما يجب أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وأن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.,"Document 74: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على صاحب العمل ما يأتي:
1. أن يمتنع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم.
2. أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وله أن ينظم ممارسة هذا الحق بصورة لا تخل بسير العمل.
3. أن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 74, 'topic': 'قانون العمل السعودي'}",يجب على صاحب العمل أن يمتنع عن تشغيل العامل سخرة، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم.,False,"The agent's answer is incomplete. It correctly mentions that the employer should not force labor, should treat workers with respect, and should not say or do anything that harms their dignity and religion. However, it omits other responsibilities such as not withholding wages without legal justification, allowing time for workers to exercise their rights, and facilitating tasks related to the application of the system's provisions.",0.9999999999,1.0,0.5886007500506564,1.0
ما هي الخطوات المحددة التي يجب أن يتبعها صاحب العمل قبل توقيع أي عقوبة تأديبية على العامل، خاصة في الحالات التي تتطلب استجواباً كتابياً وليس شفهياً؟,لا يجوز توقيع جزاء تأديبي على العامل إلا بعد إبلاغه كتابة بما نسب إليه واستجوابه وتحقيق دفاعه وإثبات ذلك في محضر يودع في ملفه الخاص.,"Document 85: content: لا يجوز توقيع جزاء تأديبي على العامل إلا بعد إبلاغه كتابة بما نسب إليه واستجوابه وتحقيق دفاعه وإثبات ذلك في محضر يودع في ملفه الخاص. ويجوز أن يكون الاستجواب شفاهة في المخالفات البسيطة التي لا يتعدى الجزاء المفروض على مرتكبها الإنذار أو الغرامة باقتطاع ما لا يزيد على أجر يوم واحد، على أن يثبت ذلك في المحضر.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 85, 'topic': 'قانون العمل السعودي'}",يجب أن يتبع صاحب العمل الخطوات التالية: إبلاغ العامل بالتأديب الكتابة، استجواب العامل عن الأسباب، تحقيق دفاع العامل، وإثبات ذلك في محضر يودع في ملفه الخاص.,True,,0.9999999999,1.0,0.5819343551552336,1.0
ما هي المدة الزمنية التي يجب أن تمر بعد إبلاغ العامل بالجزاء عن مخالفة سابقة حتى لا يتم تشديد العقوبة في حال تكرار المخالفة، مع الأخذ في الاعتبار أن الإبلاغ يتم بشكل رسمي؟,يجب أن ينقضي على المخالفة السابقة مائة وثمانون يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.,"Document 82: content: لا يجوز تشديد الجزاء في حالة تكرار المخالفة إذا كان قد انقضى على المخالفة السابقة مائة وثمانون يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 82, 'topic': 'قانون العمل السعودي'}",معدة زمنية يجب أن تمر قبل تشديد العقوبة في حالة تكرار المخالفة إذا كان قد انقضى على المخالفة السابقة مائة وثمانين يوماً من تاريخ إبلاغ العامل بتوقيع الجزاء عليه عن تلك المخالفة.,True,,0.9999999999,1.0,0.6499749303459836,1.0
ما هي المهلة الزمنية المحددة لتقديم تظلم من قبل العامل أو صاحب العمل في حالة اقتطاع جزء من أجر العامل بسبب إتلافه لمنتجات أو آلات، مع الأخذ في الاعتبار أن التظلم يجب أن يتم خلال فترة زمنية معينة تبدأ من تاريخ اكتشاف الواقعة أو إبلاغ العامل بها؟,يكون تظلم أي من الطرفين خلال خمسة عشر يوم عمل، وإلا سقط الحق فيه.,"Document 109: content: 1. إذا تسبب عامل في فقد أو إتلاف أو تدمير آلات أو منتجات يملكها صاحب العمل أو هي في عهدته وكان ذلك ناشئاً عن خطأ العامل أو مخالفته تعليمات صاحب العمل ولم يكن نتيجة لخطأ الغير أو ناشئاً عن قوة قاهرة، فلصاحب العمل أن يقتطع من أجر العامل المبلغ اللازم للإصلاح أو لإعادة الوضع إلى ما كان عليه على ألا يزيد ما يقتطع لهذا الغرض على أجر خمسة أيام في كل شهر، ولصاحب العمل الحق في التظلم عند الاقتضاء، وذلك بطلب ما هو أكثر من ذلك إذا كان للعامل مال آخر يمكن الاستيفاء منه. وللعامل أن يتظلم مما نسب إليه أو من تقدير صاحب العمل للتعويض أمام المحكمة العمالية فإذا حكمت بعدم أحقية صاحب العمل في الرجوع على العامل بما اقتطعه منه أو حكمت بأقل منه وجب على صاحب العمل أن يرد إلى العامل ما اقتطع منه دون وجه حق خلال سبعة أيام من تاريخ صدور الحكم.
2. يكون تظلم أي من الطرفين خلال خمسة عشر يوم عمل، وإلا سقط الحق فيه ويبدأ موعد التظلم بالنسبة إلى صاحب العمل من تاريخ اكتشاف الواقعة وبالنسبة إلى العامل من تاريخ إبلاغ صاحب العمل له بذلك.
باب: الباب السادس: شروط العمل وظروفه
فصل: الفصل الأول:الأجور",[],"{'question_type': 'complex', 'seed_document_id': 109, 'topic': 'قانون العمل السعودي'}",يجب على العامل تقديم تظلمه خلال خمسة عشر يوماً عمل، وإذا لم يفعل ذلك سقط الحق فيه.,True,,0.9999999999,1.0,0.6621051601756398,1.0
تحت أي ظروف يستحق البحار أجره إذا تعرضت السفينة لحادث مثل الأسر أو الغرق، وما هو اليوم المحدد الذي يتوقف فيه استحقاق الأجر؟,يستحق البحار أجره إذا أسرت السفينة، أو غرقت أو أصبحت غير صالحة للملاحة، وذلك حتى يوم وقوع الحادث.,"Document 208: content: يستحق البحار أجره إذا أسرت السفينة، أو غرقت أو أصبحت غير صالحة للملاحة، وذلك حتى يوم وقوع الحادث.
باب: الباب الحادي عشر: عقد العمل البحري
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 208, 'topic': 'عقد العمل البحري'}",يستحق البحار أجره إذا تعرضت السفينة لحادث مثل الأسر أو الغرق، حتى يوم وقوع الحادث. يعتمد استحقاق الأجر على أن الحادث لم يحدث قبل نهاية فترة العمل المحددة. اليوم المحدد الذي يتوقف فيه استحقاق الأجر هو اليوم الذي حدث فيه الحادث.,True,,0.9999999999,0.75,0.6315372630279377,1.0
في حالة تعرض العامل لإصابة عمل أدت إلى عجز مؤقت عن العمل، ما هي حقوقه المالية المحددة وفقاً للأنظمة السعودية، وهل يحق لصاحب العمل استرداد أي من المبالغ التي دفعها للعامل خلال فترة العلاج؟,للمصاب الحق في معونة مالية تعادل أجره كاملاً لمدة ستين يوماً ثم يستحق مقابلاً مالياً يعادل (75%) من أجره طوال المدة التي يستغرقها علاجه.,"Document 164: content: للمصاب - في حالة عجزه المؤقت عن العمل الناتج من إصابة عمل - الحق في معونة مالية تعادل أجره كاملاً لمدة ستين يوماً ثم يستحق مقابلاً مالياً يعادل
(75%) من أجره طوال المدة التي يستغرقها علاجه. فإذا بلغت مدة العلاج سنة أو تقرر طبياً عدم احتمال شفائه وحالته الصحية لا تمكنه من العمل، عدت
الإصابة عجزاً كلياً، وينهى العقد ويعوض عن الإصابة. ولا يكون لصاحب العمل حق في استرداد ما دفعه إلى المصاب خلال تلك السنة.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الثالث: إصابات العمل",[],"{'question_type': 'complex', 'seed_document_id': 164, 'topic': 'السلامة والصحة المهنية'}","وفقاً للنظام السعودي، في حالة تعرض العامل لإصابة عمل أدت إلى عجز مؤقت عن العمل، يتعين على صاحب العمل دفع مبلغ معين من المال كل شهر لمدة 6 أشهر، يصل هذا المبلغ إلى 1,500 ريال سعودي. وفي نفس الوقت، لا يحق لصاحب العمل استرداد أي من المبالغ التي دفعها للعامل خلال فترة العلاج.",False,"The agent incorrectly stated the financial rights and obligations. The correct answer is that the injured worker is entitled to full pay for sixty days and then 75% of their wage for the duration of their treatment, not a fixed amount of 1,500 SAR for six months.",0.0,0.2,0.726178492467644,0.0
وفقًا للباب الحادي عشر: عقد العمل البحري، من هم الأفراد الذين يتعين عليهم الالتزام بتوجيهات ربان السفينة وما هي الشروط أو الاستثناءات إن وجدت؟,يخضع جميع من يعمل على ظهر السفينة لسلطة ربانها وأوامره.,"Document 200: content: يخضع جميع من يعمل على ظهر السفينة لسلطة ربانها وأوامره.
باب: الباب الحادي عشر: عقد العمل البحري
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 200, 'topic': 'عقد العمل البحري'}",من الأفراد الذين يتعين عليهم الالتزام بتوجيهات ربان السفينة البحار، ويشمل ذلك البحار والرaban.,False,"The agent stated that the individuals who must follow the captain's instructions include the sailor and the captain, but should have said that everyone working on the ship is subject to the captain's authority and orders.",0.0,0.0,0.6632313599231928,0.0
ما هي الفترة الزمنية المحددة التي يُسمح فيها للعامل بتقديم اعتراض رسمي على قرار الجزاء، مع الأخذ بعين الاعتبار استثناء أيام العطل الرسمية من هذه الفترة؟,للعامل حق الاعتراض على القرار الخاص بتوقيع الجزاء عليه خلال خمسة عشر يوماً - عدا أيام العطل الرسمية - من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه.,"Document 86: content: يجب أن يبلغ العامل بقرار توقيع الجزاء عليه كتابة، فإذا امتنع عن الاستلام أو كان غائباً فيرسل البلاغ بكتاب مسجل على عنوانه المبين في ملفه، وللعامل حق الاعتراض على القرار الخاص بتوقيع الجزاء عليه خلال خمسة عشر يوماً - عدا أيام العطل الرسمية - من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه، ويقدم الاعتراض إلى هيئة تسوية الخلافات العمالية، ويجب عليها أن تصدر قرارها خلال ثلاثين يوماً من تاريخ تسجيل الاعتراض لديها.
---
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'complex', 'seed_document_id': 86, 'topic': 'قانون العمل السعودي'}",يُسمح للعامل بتقديم اعتراض رسمي على قرار الجزاء خلال خمسة عشر يوماً - عدا أيام العطل الرسمية - من تاريخ إبلاغه بالقرار النهائي بإيقاع الجزاء عليه.,True,,0.9999999999,1.0,0.7033651618271635,1.0
ما هي الشروط التي يجب توفرها لقبول دعوى عمالية تتعلق بحقوق منتهية بعد مرور اثني عشر شهراً من انتهاء علاقة العمل، وهل هناك استثناءات تسمح بقبول الدعوى بعد هذه المدة؟,لا تقبل أمام المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في هذا النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهراً من تاريخ انتهاء علاقة العمل، ما لم يقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق.,"Document 269: content: أ- لا تقبل أمام المحاكم العمالية أي دعوى تتعلق بالمطالبة بحق من الحقوق المنصوص عليها في هذا النظام أو الناشئة عن عقد العمل بعد مضي اثني عشر شهراً من تاريخ انتهاء علاقة العمل، ما لم يقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق.
ب- تنظر الدعاوى العمالية على وجه الاستعجال.
باب: الباب الخامس عشر:العقوبات
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 269, 'topic': 'قانون العمل السعودي'}",يجب أن تقدم المدعي عذراً تقبله المحكمة، أو يصدر من المدعى عليه إقرار بالحق. لا توجد شروط محددة أخرى يجب توفرها لقبول دعوى عمالية في هذه الحالة.,True,,0.9999999999,0.6666666666666666,0.7211056466808268,1.0
ما هي الفترة الزمنية القصوى المسموح بها لتقديم التقرير السنوي لتفتيش العمل في المملكة العربية السعودية، مع الأخذ بعين الاعتبار أن التقرير يجب أن يتضمن تفاصيل حول الرقابة على تنفيذ أحكام نظام العمل؟,مدة لا تتجاوز مائة وثمانين يوماً من نهاية العام.,"Document 239: content: يقدم وكيل الوزارة للشؤون العمالية تقريراً سنوياً شاملاً عن تفتيش العمل في المملكة، وذلك خلال مدة لا تتجاوز مائة وثمانين يوماً من نهاية العام، يتناول كل ما يتعلق برقابة الوزارة على تنفيذ أحكام نظام العمل.
ويشمل التقرير على الأخص ما يأتي:
1. بياناً بالأحكام المنظمة للتفتيش.
2. بياناً بالموظفين المختصين بالتفتيش.
3. إحصاءات بالمنشآت الخاضعة للتفتيش وعدد العمال فيها.
4. إحصاءات عن زيارات المفتشين وجولاتهم.
5. إحصاءات عن المخالفات التي وقعت، والجزاءات التي حكم بها.
6. إحصاءات عن إصابات العمل.
7. إحصاءات عن أمراض المهن.
باب: الباب الثالث عشر: تفتيش العمل
فصل: None",[],"{'question_type': 'complex', 'seed_document_id': 239, 'topic': 'تفتيش العمل'}",يتم تقديم التقرير السنوي للتفتيش في المملكة العربية السعودية خلال مدة لا تتجاوز مائة وثمانين يوماً من نهاية العام.,True,,0.9999999999,1.0,0.6475747085233678,1.0
ما هي الالتزامات المحددة التي يجب على صاحب العمل الالتزام بها تجاه العامل الذي تعرض لإصابة عمل أو مرض مهني، خاصة فيما يتعلق بتكاليف العلاج والإقامة في المستشفى؟,يلتزم صاحب العمل بعلاج العامل المصاب ويتحمل جميع النفقات اللازمة لذلك، بما في ذلك الإقامة في المستشفى، والفحوص والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج.,"Document 160: content: إذا أصيب العامل بإصابة عمل، أو بمرض مهني، فإن صاحب العمل يلتزم بعلاجه، ويتحمل جميع النفقات اللازمة لذلك، بطريقة مباشرة أو غير مباشرة، بما
فيها الإقامة في المستشفى، والفحوص والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الثالث: إصابات العمل",[],"{'question_type': 'complex', 'seed_document_id': 160, 'topic': 'السلامة والصحة المهنية'}",يجب على صاحب العمل الالتزام بالعلاج والرعاية الطبية للعامل الذي تعرض لإصابة عمل أو مرض مهني، بما في ذلك التكلفة المباشرة والغير مباشرة مثل الإقامة في المستشفى، الفحوصات والتحاليل الطبية، والأشعة، والأجهزة التعويضية، ونفقات الانتقال إلى أماكن العلاج. يُعد هذا الالتزام جزءًا أساسيًا من مسؤوليات صاحب العمل تجاه العمال في السعودية.,True,,0.9999999999,0.6666666666666666,0.49325446213154905,1.0
في حالة دراسة الباب الرابع عشر من النظام، كيف يتم التعامل مع الخلافات العمالية في ظل إلغاء هذا الباب؟,الباب الرابع عشر يتعلق بهيئات تسوية الخلافات العمالية ولكنه ملغى.,"Document 244: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 245: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 247: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None

Document 251: content: (ملغــــــاة)
باب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية
فصل: None",[],"{'question_type': 'distracting element', 'seed_document_id': 259, 'distracting_context': 'content: \nباب: الباب الخامس: علاقات العمل\nفصل: الفصل الرابع: مكافأة نهاية الخدمة', 'topic': 'تسوية الخلافات العمالية'}","بسبب إلغاء نظام العمل والعمال، لا يوجد نظام محدد للتعامل مع الخلافات العمالية. 

يجب أن يتبع العاملون وشركاتهم القوانين المعمول بها في المملكة العربية السعودية، التي قد تختلف عن نظام العمل والعمال.",False,"The agent incorrectly stated that there is no specific system for handling labor disputes due to the cancellation of the labor system, while the reference answer indicates that Chapter 14, which deals with labor dispute resolution bodies, is canceled.",0.9999999999,0.4,0.0,0.0
ما هي الاحتياطات الإضافية التي يجب على صاحب العمل اتخاذها للوقاية من الحريق في مكان العمل، خاصة إذا كان هناك عمال يعانون من إعاقات جسدية؟,على صاحب العمل أن يتخذ الاحتياطات اللازمة للوقاية من الحريق، وتهيئة الوسائل الفنية لمكافحته، بما في ذلك تأمين منافذ للنجاة، وجعلها صالحة للاستعمال في أي وقت، وأن يعلق في مكان ظاهر من أماكن العمل تعليمات مفصلة بشأن وسائل منع الحريق.,"Document 149: content: على صاحب العمل أن يتخذ الاحتياطات اللازمة للوقاية من الحريق، وتهيئة الوسائل الفنية لمكافحته، بما في ذلك تأمين منافذ للنجاة، وجعلها صالحة
للاستعمال في أي وقت، وأن يعلق في مكان ظاهر من أماكن العمل تعليمات مفصلة بشأن وسائل منع الحريق.
باب: الباب الثامن: الوقاية من مخاطر العمل والوقاية من الحوادث الصناعية الكبرى وإصابات العمل والخدمات الصحية والاجتماعية
فصل: الفصل الأول:الوقاية من مخاطر العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 149, 'distracting_context': 'content: لا ينقضي عقد العمل بوفاة صاحب العمل، ما لم تكن شخصيته قد روعيت في إبرام العقد ولكنه ينتهي بوفاة العامل أو بعجزه عن أداء عمله، وذلك بموجب شهادة طبية معتمدة من الجهات الصحية المخولة أو من الطبيب المخول الذي يعينه صاحب العمل.\nباب: الباب الخامس: علاقات العمل\nفصل: الفصل الثالث: انتهاء عقد العمل', 'topic': 'السلامة والصحة المهنية'}",يجب على صاحب العمل أن يضع خطة وقائية لمنع الحريق وتنفيذها بشكل منتظم. يجب أيضًا أن يضيف أجهزة تحديد النزيف إلى الأجهزة الموجودة في مكان العمل، وتقديم تدريب مستمر للعمال على كيفية استخدام هذه الأجهزة.,False,"The agent focused on adding devices and training, but should have mentioned securing escape routes and posting detailed fire prevention instructions as per the reference answer.",0.9999999999,0.25,0.5154994982727455,1.0
ما هي الواجبات التي يجب على صاحب العمل الالتزام بها تجاه العمال وفقاً للنظام المذكور، مع الأخذ في الاعتبار اللوائح التنفيذية التي يصدرها الوزير خلال مائة وثمانين يوماً من تاريخ العمل بهذا النظام؟,يجب على صاحب العمل الامتناع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم. كما يجب أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في النظام دون تنزيل من الأجور لقاء هذا الوقت، وأن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام النظام.,"Document 74: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على صاحب العمل ما يأتي:
1. أن يمتنع عن تشغيل العامل سخرة، وألا يحتجز دون سند قضائي أجر العامل أو جزءاً منه، وأن يعامل عماله بالاحترام اللائق، وأن يمتنع عن كل قول أو فعل يمس كرامتهم ودينهم.
2. أن يعطي العمال الوقت اللازم لممارسة حقوقهم المنصوص عليها في هذا النظام دون تنزيل من الأجور لقاء هذا الوقت، وله أن ينظم ممارسة هذا الحق بصورة لا تخل بسير العمل.
3. أن يسهل لموظفي الجهات المختصة كل مهمة تتعلق بتطبيق أحكام هذا النظام.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 74, 'distracting_context': 'content: يصدر الوزير القرارات واللوائح اللازمة لتنفيذ أحكام هذا النظام خلال مائة وثمانين يوماً من تاريخ العمل بهذا النظام، وتنشر اللوائح التنفيذية في الجريدة الرسمية.\nباب: الباب السادس عشر:أحكام ختامية\nفصل: None', 'topic': 'قانون العمل السعودي'}","يجب على صاحب العمل الالتزام بالواجبات التالية: 

- تقديم العلاج الطبي لمن أصابوا إصابات العمل 
- تقديم الراتب والتعويضات المحددة 
- توفير بيئة عمل آمنة وصحية 
- احترام حقوق العمال في الحقوق الأساسية.",False,"The agent provided a list of general employer obligations, but did not address the specific obligations mentioned in the reference answer, such as not forcing labor, not withholding wages without legal basis, and respecting workers' dignity and religion.",0.0,0.0,0.7858320505679185,0.0
ما هي الواجبات التي يجب على العامل الالتزام بها تجاه صاحب العمل وفقاً للنظام المذكور، مع مراعاة أن النظام يحتوي على باب خاص بتسوية الخلافات العمالية؟,يجب على العامل إنجاز العمل وفقاً لأصول المهنة وتعليمات صاحب العمل، العناية بالآلات والأدوات، الالتزام بحسن السلوك والأخلاق، تقديم العون في حالات الكوارث، الخضوع للفحوص الطبية المطلوبة، وحفظ الأسرار الفنية والتجارية والصناعية.,"Document 79: content: بالإضافة إلى الواجبات المنصوص عليها في هذا النظام واللوائح والقرارات الصادرة تطبيقاً له، يجب على العامل:
1. أن ينجز العمل وفقاً لأصول المهنة ووفق تعليمات صاحب العمل، إذا لم يكن في هذه التعليمات ما يخالف العقد أو النظام أو الآداب العامة، ولم يكن في تنفيذها ما يعرض للخطر.
2. أن يعتني عناية كافية بالآلات والأدوات والمهمات والخامات المملوكة لصاحب العمل الموضوعة تحت تصرفه، أو التي تكون في عهدته، وأن يعيد إلى صاحب العمل المواد غير المستهلكة.
3. أن يلتزم حسن السلوك والأخلاق أثناء العمل.
4. أن يقدم كل عون ومساعدة دون أن يشترط لذلك أجراً إضافياً في حالات الكوارث والأخطار التي تهدد سلامة مكان العمل أو الأشخاص العاملين فيه.
5. أن يخضع - وفقاً لطلب صاحب العمل - للفحوص الطبية التي يرغب في إجرائها عليه قبل الالتحاق بالعمل أو أثناءه، للتحقق من خلوه من الأمراض المهنية أو السارية.
6. أن يحفظ الأسرار الفنية والتجارية والصناعية للمواد التي ينتجها، أو التي أسهم في إنتاجها بصورة مباشرة أو غير مباشرة، وجميع الأسرار المهنية المتعلقة بالعمل أو المنشأة التي من شأن إفشائها الإضرار بمصلحة صاحب العمل.
باب: الباب الخامس: علاقات العمل
فصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل",[],"{'question_type': 'distracting element', 'seed_document_id': 79, 'distracting_context': 'content: (ملغــــــاة)\nباب: الباب الرابع عشر: هيئات تسوية الخلافات العمالية\nفصل: None', 'topic': 'قانون العمل السعودي'}","وفقاً للنظام المذكور، يجب على العامل الالتزام بالواجبات التالية تجاه صاحب العمل: 

- عدم السخرة من العمال
- عدم الحجز دون سند قضائي لأجر العمال أو جزء منه
- التعامل مع العمالة بالاحترام اللائق
- عدم القول أو الفعل الذي يؤثر على كرامة ودين العمال.",False,"The agent provided duties of the employer towards the employee, but should have listed the duties of the employee towards the employer according to the system.",0.0,0.0,0.8467301165376901,0.0
وفقاً للباب الخامس، الفصل الثاني من نظام العمل السعودي، ماذا يتوجب على صاحب العمل فعله في حال عدم قدرته على ممارسة العمل بنفسه، وما هي الشروط الواجب توافرها في الشخص الذي يعينه لتمثيله؟,إذا لم يتمكن صاحب العمل من ممارسة العمل بنفسه، فعليه أن يعين مسؤولاً يمثله في مكان العمل.,"Document 20: content: 1. إذا لم يتمكن صاحب العمل من ممارسة العمل بنفسه، فعليه أن يعين مسؤولاً يمثله في مكان العمل. وفي حالة تعدد الشركاء أو المديرين في المنشأة يسمى أحدهم من المقيمين في مكان العمل، يمثل صاحب العمل ويكون مسؤولا عن أي مخالفة لأحكام هذا النظام.
2. على صاحب العمل أن يبلغ مكتب العمل المختص كتابة باسم الشريك أو المدير، وعليه في حالة تغييره أن يبلغ المكتب باسم الشريك أو المدير الجديد خلال سبعة أيام على الأكثر من تولي هذا الأخير عمله.
3. إذا لم يوجد شخص معين بصفة مدير مسؤول للمنشأة - أو إذا لم يباشر الشخص المعين عمله - فإن من يقوم فعلاً بأعمال المدير أو صاحب العمل نفسه يعد مديراً مسؤولاً عن المنشأة.
وفي كل الأحوال تبقى مسؤولية صاحب العمل قائمة بصفة أصلية.
باب: الباب الأول:
فصل: المادة الثالثة عشرة:",[],"{'question_type': 'distracting element', 'seed_document_id': 20, 'distracting_context': 'content: \nباب: الباب الخامس: علاقات العمل\nفصل: الفصل الثاني: الواجبات وقواعد التأديب أولاً: واجبات أصحاب العمل', 'topic': 'قانون العمل السعودي'}","وفقاً للباب الخامس، الفصل الثاني من نظام العمل السعودي، يُطلب من صاحب العمل تعيين شخص يُعرف باسم ""المدير المسئول""، ويجب على المدير المسئول أن يكون له الخبرة والقدرة على ممارسة العمل بنفسه.",False,"The agent stated that the appointed person should be known as 'المدير المسئول' and have the experience and ability to perform the work, but the reference answer only specifies that the employer should appoint a representative without additional conditions.",0.0,0.0,0.6592930840840859,0.0
